duration,wps,f0_mean,f0_std,f0_5_percentile,f0_95_percentile,tempo,formant1,formant2,formant3,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,delta_mfcc_0_mean,delta_mfcc_1_mean,delta_mfcc_2_mean,delta_mfcc_3_mean,delta_mfcc_4_mean,delta_mfcc_5_mean,delta_mfcc_6_mean,delta_mfcc_7_mean,delta_mfcc_8_mean,delta_mfcc_9_mean,delta_mfcc_10_mean,delta_mfcc_11_mean,delta_mfcc_12_mean,delta_mfcc_0_std,delta_mfcc_1_std,delta_mfcc_2_std,delta_mfcc_3_std,delta_mfcc_4_std,delta_mfcc_5_std,delta_mfcc_6_std,delta_mfcc_7_std,delta_mfcc_8_std,delta_mfcc_9_std,delta_mfcc_10_std,delta_mfcc_11_std,delta_mfcc_12_std,delta2_mfcc_0_mean,delta2_mfcc_1_mean,delta2_mfcc_2_mean,delta2_mfcc_3_mean,delta2_mfcc_4_mean,delta2_mfcc_5_mean,delta2_mfcc_6_mean,delta2_mfcc_7_mean,delta2_mfcc_8_mean,delta2_mfcc_9_mean,delta2_mfcc_10_mean,delta2_mfcc_11_mean,delta2_mfcc_12_mean,delta2_mfcc_0_std,delta2_mfcc_1_std,delta2_mfcc_2_std,delta2_mfcc_3_std,delta2_mfcc_4_std,delta2_mfcc_5_std,delta2_mfcc_6_std,delta2_mfcc_7_std,delta2_mfcc_8_std,delta2_mfcc_9_std,delta2_mfcc_10_std,delta2_mfcc_11_std,delta2_mfcc_12_std,mfcc_0_kurtosis,mfcc_1_kurtosis,mfcc_2_kurtosis,mfcc_3_kurtosis,mfcc_4_kurtosis,mfcc_5_kurtosis,mfcc_6_kurtosis,mfcc_7_kurtosis,mfcc_8_kurtosis,mfcc_9_kurtosis,mfcc_10_kurtosis,mfcc_11_kurtosis,mfcc_12_kurtosis,mfcc_0_skewness,mfcc_1_skewness,mfcc_2_skewness,mfcc_3_skewness,mfcc_4_skewness,mfcc_5_skewness,mfcc_6_skewness,mfcc_7_skewness,mfcc_8_skewness,mfcc_9_skewness,mfcc_10_skewness,mfcc_11_skewness,mfcc_12_skewness,cpp_mean,ste_mean,ste_std,ste_max,ste_min,ste_variance,gender,age
5.784,2.4204702627939145,207.90924452164884,495.1101663796809,47.33032904843815,1875.4568828661324,5.3596127247579535,408.1526907595704,2584.482618129514,3946.818666112452,-343.14688,135.20982,-15.50118,15.317066,29.12319,-9.704697,-4.368127,8.472498,-8.326434,-14.662805,-1.8880703,-2.8527422,-7.797806,75.03162,60.16355,34.678802,33.67987,25.433765,21.69269,21.11875,12.6757965,13.286743,11.798408,11.413677,8.165932,9.126505,0.13152087,0.13199839,0.029365001,-0.012196683,0.011435921,0.009806797,-0.010617971,0.007930611,0.016566299,-0.013781093,-0.016634502,0.0030965786,-0.008966516,8.186325,7.617441,5.657829,5.163393,3.3804817,3.2918189,3.6301134,2.1826093,2.4072008,2.2817073,2.0524006,1.5778987,1.5258532,-0.10712072,-0.06913978,0.017279016,-0.0035901521,-0.0041303835,0.015189543,-0.0124221295,-0.011489713,0.022453634,0.0105001945,-0.011204932,-0.0016348546,-0.0014441229,3.3646023,3.109187,2.3340642,1.8339024,1.5331088,1.3886963,1.4459792,1.0691665,1.1752311,1.1828951,1.0584837,0.85121524,0.77165157,-1.153023,-1.2839793,0.65209484,0.55230284,1.6616197,0.28370786,1.8478284,0.32711554,0.18719888,0.21253133,1.1835885,0.64149237,0.8244271,0.081724934,0.25720578,-0.79591733,0.68985265,1.0421946,-0.6542399,-0.7713317,-0.19985834,-0.024101755,-0.5379962,-0.3437269,-0.072925344,0.10004644,0.06559214223808087,6.299487314274404,8.361379479099512,63.520392706251286,0.06821529144065389,69.91266679350642,male,twenties
2.424,1.6501650165016502,61.61924234979386,24.62421929071216,39.3883452036352,100.409667924074,4.537953795379538,444.1492469439605,1306.841179960134,2614.6516133775463,-429.88672,77.82114,3.9369676,18.91047,13.958875,11.374101,4.829336,10.426708,5.7309823,0.10674059,0.74909204,3.35091,2.6523001,131.04956,67.32736,32.353218,21.973951,14.861296,15.062521,10.948738,10.03009,10.607762,11.291725,10.690933,10.287924,6.609344,-0.02962146,0.047467016,0.052706745,-0.029529922,-0.006841919,0.010979134,0.019112002,0.009942137,-0.010527799,-0.0052044517,0.007341728,0.017972808,0.020476721,15.9974575,7.912383,6.343774,3.6363006,2.8415773,3.256613,1.7436866,1.9191377,1.6882691,2.0801945,1.8221837,1.8904661,1.2500554,-0.34899858,-0.12719685,0.12921014,-0.023375507,-0.047932155,-0.040813062,-0.024922734,-0.035460852,-0.052327406,-0.015280482,-0.0067342226,-0.0075494195,0.0047509433,9.6723385,4.075698,3.7466621,2.0094504,1.920569,1.5995318,1.2110429,1.1164026,0.9765224,1.084436,1.0768105,0.8766038,0.7095167,-0.45666003,0.061237097,0.2404418,1.0551281,4.720869,2.6614447,1.4531083,1.7649093,3.396275,0.7640989,2.6326556,4.0294814,0.3911519,1.0086006,1.1153939,-0.69586617,0.7412705,0.38316438,0.37352505,-1.023163,0.19330643,-0.17296512,-1.0903414,-1.3848655,-1.0878788,-0.15989506,0.08487568295061279,16.991990117886377,16.92698423848542,70.04957260143343,0.10681986819693451,286.52279540993385,male,twenties
3.288,1.8248175182481754,46.17359107006703,6.060751677843443,38.578562748162895,55.31861175873194,4.866180048661801,629.4939712891266,2338.7037433503438,2441.201684123303,-537.9108,105.48285,-33.50198,41.052177,-20.709082,29.269512,-26.209553,7.6514163,-16.694893,-7.7499037,-8.52787,-5.219929,0.9312167,102.4464,46.24884,21.522758,19.900015,14.442288,14.968323,13.72785,8.805083,9.322872,9.578158,8.10563,7.1588135,6.8711,0.08211253,0.06612863,0.0017005525,0.007854832,0.01375391,0.032806274,0.029809698,0.0115470765,0.023243284,-0.003711205,0.020829754,0.02756309,0.0043273973,10.583531,5.941963,4.0345893,2.8967307,2.324305,2.0157526,2.229347,1.3927981,1.3764695,1.4330138,1.2131802,1.2957795,1.2609793,-0.38415453,-0.11460675,0.032728784,-0.050108783,0.02358923,-0.030489452,0.017239045,-0.024115821,-0.0030985835,-0.0028530548,-7.0868955e-05,-0.011905175,-0.00083897106,5.458023,2.913266,2.151261,1.5841811,1.2242256,1.0110239,1.4979888,0.91578794,0.8727382,0.8504565,0.78872025,0.841338,0.7097608,3.3381577,-0.32648826,1.3963642,1.9835305,-0.01636982,0.41725707,0.89929605,0.49937344,0.9969311,-0.1980505,-0.084204435,1.3189535,1.3758702,-1.4524449,0.20037253,-0.8957269,0.9196314,0.2807157,0.7273596,-0.7135143,-0.43539423,-0.6024757,-0.6901044,0.3019323,-0.43929145,0.89275414,0.09619166262119945,0.09197781460423454,0.02256609802702842,0.1338671033693988,0.05711538597815778,0.000509228780165456,male,fifties
7.104,1.6891891891891893,52.68285581959097,9.853485104315084,41.92366813953345,77.78174593052022,4.64527027027027,1402.4578583087055,1558.534049161831,3258.6084684092366,-375.15536,107.37008,-12.2944355,12.543723,9.408317,11.038816,4.6773367,1.1396248,-5.484528,-2.7253883,-8.616267,-6.883319,5.98528,132.66081,87.74414,34.444603,21.91632,24.996122,19.279297,17.792955,13.380701,16.367563,10.648624,12.993125,12.265008,9.324312,0.0076145474,0.010922456,0.0043395525,0.0027783464,0.009484072,0.008259488,0.0072980635,0.0067194477,0.004963496,0.0048879827,0.001355425,0.00270933,0.007905629,14.809621,10.930647,5.8587294,3.2433915,3.9678044,2.9601295,2.8029256,2.3343725,2.6529946,1.7109209,1.7110645,1.7547553,1.5899495,-0.0090276245,0.0016779004,-0.0028741485,-0.011932044,0.0022675379,-0.0045763967,-0.004687479,0.0016383571,-0.0061228415,-0.0040468425,-0.005331543,-0.004528194,0.0047514625,8.750945,4.665365,3.3427098,1.788709,1.736434,1.5896872,1.4815571,1.2834244,1.3954871,1.0436352,1.0320455,1.0300251,0.9229574,-1.4579883,-1.570068,-0.17166758,0.42453337,0.93118644,0.5809572,1.0066481,1.146019,-0.6175027,-0.1507237,-0.41402197,-0.14738631,0.4007063,-0.1833541,0.10950769,-0.5181269,0.12856038,-0.68401605,-0.37838835,-0.52028286,-0.5280713,-0.11090089,-0.6145494,-0.5629717,-0.55461043,0.24420628,0.08502059873234723,6.266380452492661,7.930448508421321,58.40147239273603,0.06370672353768063,62.89201354472196,male,twenties
2.496,1.6025641025641026,48.5270735100808,3.0300539982057315,43.52781601637538,53.28037742715741,6.009615384615385,724.6442162338205,1818.564779500951,2762.1545590846445,-503.53574,130.45515,-24.293287,2.5589635,21.397352,-6.860486,2.8728514,2.7800896,-11.373932,-4.1089196,-4.0087123,-5.9806643,1.9741936,94.01482,64.83971,43.13184,19.954435,14.926223,20.073778,13.891957,11.078977,13.420097,8.716899,9.008909,6.7080994,7.5241537,0.20053889,0.15572134,0.0018555094,0.0148508195,0.015179768,-0.056267884,-0.06546922,-0.040448494,-0.038298782,-0.01181655,0.009543849,-0.009703452,-0.02039271,11.410163,8.039832,7.7892647,3.3753428,2.429435,3.2092516,2.2430286,1.3711746,1.4909258,1.3634499,1.5086994,1.1781362,1.1123885,-0.35650286,-0.2701894,0.014367009,0.004297591,-0.03151938,-0.013127303,-0.03949374,-0.02631819,0.0014150711,-0.01424776,0.0059023723,0.02746775,-0.0024681564,4.2390656,2.7174127,2.9600184,1.5719151,1.2579666,1.458321,0.8976954,0.7710427,0.69494265,0.69745624,0.7691617,0.6604443,0.7129509,-0.5941529,0.28656578,2.0678148,2.993369,0.4538908,0.9057281,1.5502243,0.507776,0.31434965,0.82115126,0.5441053,1.0098934,0.74198246,0.6066459,1.0501194,-1.6590025,0.48845822,1.1174587,-0.15773918,0.629282,-0.20556733,-1.0698674,-0.6537833,-0.7262723,-0.5015399,0.22219358,0.036435317272744086,1.2262904319425185,1.6076013868368242,7.29696191816722,0.06659073650542864,2.584382218959681,male,twenties
2.784,2.1551724137931036,56.3522334098809,10.940621839129753,41.658267530789594,79.59980805922079,3.591954022988506,212.44488970832356,2384.7428607484953,3129.0905411422373,-449.53836,69.78419,-10.590089,18.568258,27.136517,6.9359593,-12.320487,1.7725501,-0.85309106,-6.9288983,-6.751844,-4.152201,-4.2704577,145.70454,80.467636,35.323036,28.646332,40.702286,15.53555,19.098747,12.085202,11.830851,12.657432,13.118305,9.373415,9.835976,0.0013915782,0.0019184723,0.0017721526,0.0015367115,0.0012244305,0.00085163844,0.00043764914,3.8820367e-06,-0.00042732983,-0.00083392265,-0.0011952961,-0.0014933794,-0.0017134979,12.138054,7.916918,6.3148227,3.6570296,3.3900905,2.294169,2.7360117,2.1882203,1.9983978,1.9085672,1.9136357,1.4319775,1.3818688,0.00054430054,0.0007501158,0.00069206906,0.0005987537,0.00047507996,0.0003276108,0.00016408112,-6.894119e-06,-0.00017639414,-0.0003356324,-0.00047641582,-0.0005916011,-0.00067545444,5.1521616,3.0833933,2.5765772,1.6427715,1.594279,1.1107893,1.1756389,1.2498288,1.0766194,0.9726269,0.87093925,0.6623131,0.78620744,-1.2029742,-1.329405,0.6584234,0.12791443,-0.3777206,1.3237085,0.075935364,1.4974627,6.634721,3.5149455,0.25619602,2.304226,2.1902938,0.64173603,0.5541032,-0.50359255,1.0399086,0.92501783,0.8837062,-1.1127447,0.42473695,-1.8472431,-1.9080637,-0.8106347,-0.77222776,-0.3037137,0.08272995631009462,5.994816238212021,7.987242925186492,36.290818855447306,0.06322703273160216,63.79604954594167,male,twenties
5.616,2.1367521367521367,52.73745889007469,11.344727843650709,35.66308775290277,77.93945070513581,5.163817663817664,554.942155039041,1336.582411187297,2795.349864321438,-503.09305,152.0206,16.66128,30.931479,27.425404,23.616442,-2.716808,6.555113,4.66581,-0.53281164,5.9573965,-3.56315,-2.0964196,77.18066,53.488693,29.529041,23.455288,25.15326,20.321636,20.885818,13.297432,12.140059,13.647086,9.033987,10.7705965,11.986462,0.27834228,0.184902,0.04503487,0.06160763,0.05321644,0.065873556,0.03228434,0.044474684,0.022376943,0.021703605,0.025185715,0.013329005,0.018162971,11.247973,7.933522,5.1571083,3.654346,4.607764,2.8969686,3.4104302,2.3109996,1.9363688,2.0988896,1.6276711,1.5849494,1.9170392,-0.058092266,-0.05332166,-0.011017713,-0.000810178,-0.014285866,-0.015977735,-0.0032378873,0.0006210743,0.00025317768,-0.0008390968,0.00049353234,-0.0049521863,-0.008661761,4.706403,3.5109727,2.1982589,1.8020573,1.8454609,1.3751045,1.497767,1.1792923,1.1327014,1.0744392,0.9280292,0.8830204,0.95371616,-0.67735577,-0.5623753,0.19371843,3.641674,0.12607384,4.6267533,1.0036473,0.117408276,0.24102998,0.2940712,0.6217916,-0.48459387,-0.48880458,0.3855805,0.25809065,-0.4353026,0.6294331,0.17288855,-1.4156334,-1.1302109,-0.44045183,-0.6724575,-0.6671648,-0.23967436,-0.4916391,-0.44598955,0.05558882394669183,0.49574979908279887,0.46834772882615994,2.311943725111383,0.05923368903841114,0.21934959509662225,male,twenties
2.016,2.9761904761904763,63.89652963680218,13.913845018103734,42.90358743073554,85.56006838116323,7.440476190476191,327.65458391208074,1719.7757084620662,2687.7232003359854,-341.801,126.7139,6.0157733,32.744263,36.659866,11.681408,-0.589503,2.2620773,1.2707664,-4.8229504,2.2812576,0.8830756,-5.139766,119.7996,69.74514,35.452385,29.26461,32.086487,14.769352,21.680338,10.291526,11.55362,12.43251,9.839841,7.1393375,8.508509,0.17042108,0.24029517,0.17967804,0.089818515,0.094504036,0.12485687,0.09315077,0.073223844,0.07260911,0.04351374,0.030445049,0.036581744,0.0200765,16.63012,10.757424,5.2528048,4.712349,4.5083923,1.9596193,3.5367491,1.7619858,2.0200765,2.0323958,1.7265034,1.1802163,1.559326,-0.19264823,-0.20690541,-0.13871764,-0.13931504,-0.0946937,-0.03926607,-0.04705003,-0.034820452,0.0015695634,-0.007018673,-0.007817154,0.021588761,0.017979432,9.010636,5.622226,2.892652,2.4731991,2.11077,1.3556243,1.7069544,0.9961763,1.0130719,0.97699857,1.0097361,0.8240465,0.776798,-1.2980026,-0.9433603,-0.5156231,-0.2671919,-0.07493663,0.08843899,-0.37587023,-0.32921886,-0.07740426,-0.27462578,0.38979864,0.51189566,-0.5698128,0.11860949,-0.046746626,-0.007293478,0.43388072,0.4683172,-0.3757075,-0.739722,0.22816515,-0.18744972,-0.5312915,-0.0934826,-0.45950615,0.0017689378,0.08456717353074744,13.308417679751178,25.069291131371852,159.64629494160081,0.07833598068849787,628.4693578294795,male,twenties
3.528,1.9841269841269842,63.74251977157131,3.241535541594998,58.57515180214193,68.10519982075922,2.834467120181406,942.0760157846786,2682.675455656631,4070.0675324674066,-449.09714,115.3022,15.87083,31.17043,6.587555,16.282188,-7.093121,-0.5809625,-0.35144448,0.6123409,10.612642,0.3643616,3.2708626,117.430595,53.257153,25.50057,25.273766,17.60218,19.691296,23.459381,14.692366,12.040594,9.819571,10.554439,9.51542,8.17311,0.13610776,0.13218486,0.04740953,0.018558202,0.024726026,0.03522051,0.030207446,0.018146753,0.00170179,-0.0037938778,-0.0025025336,0.010122059,0.027614709,10.054773,5.3425603,4.2962666,3.0316956,2.104245,2.730823,2.563441,2.0543997,2.190011,1.4882147,1.6347187,1.5554395,1.5121471,-0.124732554,-0.10206849,-0.018678974,-0.016314337,-0.018688688,-0.018210541,-0.016881613,-0.0054183425,-0.0021432103,-0.009860607,-0.018329235,-0.017496252,-0.011470299,4.1790056,2.4768584,1.7741191,1.4605187,1.1535203,1.2310973,1.170593,1.0406666,1.1538248,0.8343916,0.9319221,0.89998186,0.91677046,-1.3058082,-0.9884603,0.93897057,0.7797799,2.2167106,1.750258,-0.59130526,0.22427201,4.1422634,1.43465,1.5448022,0.4692788,0.59301305,0.41452307,0.5799064,-0.6792484,1.1780491,-1.4163677,-0.5999153,-0.75668156,-0.9088753,-0.77785283,-0.7578359,-0.24904373,-0.44292405,-0.26682633,0.09092605804184693,2.428872063889786,2.6912008608233142,11.627534145380832,0.080695434968385,7.242562073296146,male,fifties
3.912,1.7893660531697342,361.4503153473292,700.365440542358,74.09814328471606,1760.1295318251762,5.112474437627812,759.8112562898141,2032.184662509549,2948.5756532505493,-336.76505,89.714836,3.9250505,19.536394,1.1317437,29.305698,-13.475123,13.047855,-17.477524,4.2122545,9.145151,16.28234,2.5329762,134.07112,61.532097,36.495686,35.600803,24.845291,18.513208,26.353565,12.897608,21.833157,15.768739,13.393893,13.336469,11.636353,-0.05221911,0.23196769,0.025259973,0.005232533,0.13584623,-0.014026357,0.10090706,-0.038514126,0.037107367,0.032001182,0.04018868,-0.00542695,0.027598629,19.661028,8.32518,6.4213266,5.189817,3.5863678,3.2252254,4.163748,2.4130735,3.8981438,2.2346094,2.0878167,2.1593032,1.8960736,-0.25113025,0.049354773,-0.045083527,-0.081688434,0.032025766,-0.06955397,0.051441982,-0.09289792,0.0006294549,-0.009382241,0.016481059,-0.04094857,-0.0027520773,9.162492,3.7937088,3.0865026,2.454946,1.7982134,1.861359,2.0962174,1.4213747,1.8858263,1.2472223,1.0171686,1.2266512,1.0200989,-1.4080809,-0.7640493,-0.8518791,2.4840617,-0.05523181,0.3870778,-0.66120195,0.91626287,-0.94915295,-0.33810782,0.03775668,-0.19678688,0.60581374,0.08055074,-0.025600553,-0.18315889,1.1361363,-0.6053321,0.34104142,-0.55750185,0.4223623,-0.31298304,-0.229383,0.36060688,0.5853206,-0.6450184,0.14107820336740656,12.365440303215317,16.279274359774853,73.275800836479,0.06343912113170588,265.01477368082294,male,twenties
2.184,1.8315018315018314,48.55452179247394,19.094044012359635,32.70319566257483,84.82159539743674,5.0366300366300365,271.34640177492565,1586.8470667988458,2905.8193061383436,-439.47885,140.86229,-7.060739,37.377827,5.350048,13.978673,7.027682,11.094101,13.850184,3.0790966,-0.96320724,1.5782207,2.1599276,80.54929,49.594074,16.498009,19.106466,18.272196,14.857819,11.072173,11.77585,7.96431,7.316928,9.576195,7.3710265,9.128041,1.0480219,0.66563064,0.0012703338,0.12608464,0.06507492,0.043353345,0.069755845,0.10036452,0.05404053,0.019447505,0.01361004,0.013407693,0.0050671496,13.419103,6.542364,2.9905496,2.8730562,2.2961829,1.9595052,1.7897038,1.615128,1.5115129,1.3829188,1.3305472,1.1945786,1.3509647,-0.06659223,-0.08257698,-0.0067520095,-0.013168582,-0.010905415,0.029847821,-0.028953364,-0.023797344,-0.016218305,-0.00556876,-0.0039601475,-0.018606806,0.007859683,6.2461033,3.3314579,1.5924436,1.4839706,1.1404061,1.1682142,1.0532742,1.0392641,0.85168105,0.7497378,0.7432417,0.74007946,0.8085231,2.5723944,0.9327862,0.8628533,-0.033926964,0.4907534,-0.32367754,0.4655366,-0.58546734,1.0962572,0.4470427,-0.36916757,-0.37516665,-0.0910337,-0.40430242,0.0073470646,0.5098593,-0.4063027,0.65638596,0.11343025,0.050448824,-0.50750196,-0.28387916,-0.5170283,-0.5705277,-0.26492345,-0.42592904,0.08198313694030829,1.406726981034328,1.7357578908433657,7.650378736047065,0.07786050375328149,3.01285545562501,male,fifties
9.192,1.5230635335073976,106.44065217430102,40.45703066654111,79.59980805922079,177.2058394872793,4.569190600522193,289.0027588263212,1725.9092362577103,2447.913911186445,-581.4286,115.980286,14.413376,6.5735846,24.879705,17.005497,-2.1358082,-5.9880004,-3.7431831,-2.9088063,-2.16477,-1.3788966,-1.4065448,62.1301,49.294468,24.589575,22.94997,20.4749,13.279689,14.726614,13.747163,12.175221,12.836113,10.286322,8.43851,8.4059725,0.05176231,0.06338981,0.043786902,0.030143423,0.026542677,0.025595393,0.01758652,0.0020113147,-0.011289113,-0.016739035,-0.016583595,-0.011751753,-0.005037113,8.584297,7.1115756,3.9857712,3.6364274,3.4562588,2.4006097,2.5006218,2.1909752,1.9135559,1.9200855,1.6922172,1.6713393,1.454333,-0.033379894,-0.035495885,-0.016166812,-0.005565887,0.0014451386,0.005128255,0.0009405574,-0.0029956957,-0.004179299,-0.010088697,-0.014583717,-0.009881425,-0.0048504826,4.480111,3.2118382,2.1132603,1.6601799,1.5827847,1.2129068,1.250048,1.1214094,0.97985774,1.0184139,0.88610685,0.94638836,0.8015656,-0.9027345,-0.9462695,0.1952002,-0.05638337,-0.16408539,0.33652163,0.08079982,-0.3624754,-0.09236956,0.3590722,0.11479759,-0.066207886,-0.07048559,0.17377378,0.32110134,-0.7357991,0.012625938,0.37352133,-0.32858175,-0.74317706,-0.22035149,0.08401521,0.3677096,-0.12765506,0.017262693,0.036869783,0.11501569975150282,0.19754761415226305,0.5475624537072413,4.176892152840873,0.0597647863702173,0.29982464070989484,female,twenties
3.216,1.5547263681592038,47.41960567424361,5.429590877013406,39.799904029610396,56.28556405982262,4.04228855721393,263.8218431057936,1323.1726163969797,2222.4399633054413,-463.50192,115.43378,-2.466779,10.907898,20.625164,-5.620362,-2.4264393,1.5938319,-6.0284195,-1.4738462,0.22752087,-4.2020082,-4.095683,141.41426,104.53704,46.29393,27.532894,24.684721,31.767979,12.368519,13.299026,10.357523,10.926212,10.294706,8.395526,9.278567,0.0009444281,-0.0011816972,-0.001829621,0.0010924371,-0.00055897946,-0.002307374,0.00060150324,0.00013792909,-0.0023805385,2.6184991e-05,0.000821322,-0.0019750942,-0.0004072442,12.690145,9.745553,7.047806,3.728544,2.993808,3.5297682,2.1916175,1.9855202,1.8326695,2.0929244,1.5482625,1.3001446,1.6733162,-0.00350757,0.00067746243,0.0022550735,-0.004054139,-0.0002663704,0.003661154,-0.002722408,-0.001548846,0.0042206845,-0.0008676273,-0.0023331176,0.0040687197,0.000725368,6.113846,4.0240507,3.0640137,1.6067803,1.3968536,1.62382,1.0830749,0.9495633,1.09245,1.0856537,0.79853314,0.78618217,0.8931582,-1.6331252,-1.5977231,4.372841,0.5205803,-0.22566581,2.813047,1.904273,2.607905,0.19254589,0.50165176,2.7406898,0.55703855,0.4695921,0.14833546,0.16688356,-1.219862,0.89142966,0.8590628,-1.6204702,-0.6322682,0.8452763,-0.5978194,-0.032246012,0.92079324,-0.74421,-0.5070495,0.060466055657711355,5.61054957427497,6.584354747001812,27.006817095794645,0.07744739053125937,43.3537274343653,male,twenties
5.136,1.557632398753894,85.78257510499745,22.33406627818356,37.146620958458264,129.049599368886,6.425233644859813,1229.586888432411,1961.4335672387692,2964.0889421709717,-384.48978,102.80391,5.336213,23.625124,8.781213,18.08845,-0.6594674,9.264535,-0.6365729,1.8041846,6.4931874,-2.5778296,3.335301,99.73719,55.312496,33.536118,24.457314,26.445927,23.036312,16.569466,12.471028,13.049781,9.989531,8.999868,16.922043,11.340071,0.03729324,0.03777188,0.016215883,0.006035505,0.009641406,0.005582588,0.011632606,0.030308938,0.021158228,0.008202534,0.0091107655,0.018600227,0.016572649,9.3766985,10.130613,6.20775,4.0421243,4.340596,4.3492856,2.5421124,2.0272532,2.10511,1.8226601,1.6705488,1.8155789,1.6494366,-0.13651566,-0.102334544,-0.036504485,-0.02598329,-0.024529094,-0.01976351,-0.004714395,-0.023386637,0.0029382205,-0.001192934,-0.0060808174,-0.01217841,-0.014750446,5.494181,4.767655,3.1152174,1.8335844,2.0654948,2.105727,1.4512453,1.209634,1.1227915,0.99043345,1.116034,0.980396,0.98501205,-1.3491721,-0.6382742,1.2406406,1.5013685,1.4351392,2.9842763,0.90759754,0.06278229,1.0827208,-0.036582947,0.9410558,-0.8932185,-0.2883079,0.16856384,0.33712,-1.3061428,1.1352804,-1.1692717,-0.86308336,-1.0702573,-0.34169984,-1.1094555,-0.03174747,0.04081238,-0.34366626,-0.5215925,0.09464027382885436,4.3291970314640915,6.82384258925519,31.929099788963658,0.06469334618400326,46.564827682932986,female,twenties
7.128,1.9640852974186307,82.59721365388096,10.883323296828857,71.7601429324537,101.45478129445331,5.611672278338945,748.0182712436354,1730.0196647706348,3107.8370044335675,-441.5525,86.36682,5.4258776,16.453476,-3.981384,-5.669386,3.1218536,-7.1001153,-12.8744335,4.578484,-3.113339,-7.5542464,1.1405085,105.01446,82.924,37.937973,37.934505,24.368053,18.877897,14.035902,15.666157,15.561553,12.239151,9.485891,10.634476,11.9443655,-0.00961087,-0.013319053,-0.012517778,-0.011238418,-0.009560253,-0.0075848214,-0.005427835,-0.0032099537,-0.0010476384,0.00095518254,0.0027138607,0.004167745,0.0052823527,12.025634,11.357552,7.085427,5.4686246,4.253581,3.3447764,2.2516453,2.914622,2.1993935,2.2169688,1.6572512,1.7294331,1.972158,-0.008481036,-0.01177654,-0.0111371055,-0.010114113,-0.0087678395,-0.0071757804,-0.005426451,-0.0036125183,-0.0018239979,-0.00014189255,0.0013668342,0.0026529583,0.0036866846,6.0482616,4.5680737,3.3742638,2.3696363,1.9885758,1.7005236,1.2403277,1.3823221,1.2737597,1.1587466,0.9587547,0.9407717,0.98789805,-1.547846,-1.446661,3.0158982,0.732373,0.7897949,1.0121136,1.1492939,0.3517065,-0.119953394,0.8739629,0.89902973,-0.46596646,1.0539665,-0.079605795,0.2678752,-0.76420444,0.84789675,-0.7498504,-0.3364068,-0.008058092,-0.7153621,-0.64753515,0.5604955,-0.43758196,-0.41310382,0.34542543,0.09055015175017711,2.8708303137567452,4.735042411696872,29.36033792444684,0.07236990539618822,22.420626640568127,female,fifties
3.384,2.0685579196217496,92.13600353601734,18.930970063758416,73.8414876529145,135.23088654183357,5.0236406619385345,280.1817953557902,1618.7849123066512,2657.868516720992,-495.0691,104.86161,-10.390419,36.879215,18.640257,18.27661,-3.7979736,1.3946227,5.2570124,-6.3310833,6.2042365,-6.0185723,-3.8046799,134.14955,73.80936,37.46673,33.727848,27.82747,13.580831,16.32092,12.0964155,9.825262,16.227083,12.835574,12.395537,12.5743065,-0.37998933,-0.20649378,0.004854442,-0.034495953,0.024459496,-0.0070709763,-0.00901395,-0.014851341,0.0026872833,0.0078044087,0.00052982906,-0.0027943917,-0.0115104085,15.456593,8.120647,6.5504966,4.9126325,4.1966195,2.6469002,2.5934513,2.4110904,1.8961507,2.5411472,2.0708594,1.767326,1.9698803,-0.22445738,-0.15893744,-0.035081267,-0.04588794,-0.028000945,-0.03398695,-0.022049656,-0.017929772,-0.01824916,-0.02184911,-0.024029598,-0.016036598,-0.011851793,9.565366,3.855622,3.7569795,2.0243661,1.9236943,1.438737,1.6266942,1.3080819,1.2132742,1.446792,1.148999,0.91380817,0.9594057,-1.4862462,-1.3251696,-0.91798806,1.8089662,1.646357,-0.1350286,-0.38992167,0.6695368,0.59897304,-0.5416856,0.7542074,-0.49106884,0.13791704,-0.28165954,-0.24675243,-0.04318447,1.2942098,-0.6626054,0.3486297,-0.5659088,-0.4342276,-0.8784727,-0.5645751,-0.4238042,-0.5287903,-0.5496487,0.1396775175943911,0.7897782068589053,0.6584433179405343,2.6354512143076403,0.06426153887203812,0.43354760294053957,female,twenties
